Vernier Format 2
ecg4.txt 10/17/2025 10:27:6
Run 1
Time	Potential	EKG	
0.475	-0.383	-0.291	
0.480	-0.148	-0.260	
0.485	0.413	-0.209	
0.490	-0.166	-0.122	
0.495	-0.206	-0.062	
0.500	0.468	-0.027	
0.505	0.154	0.037	
0.510	-0.288	0.083	
0.515	0.303	0.086	
0.520	0.511	0.109	
0.525	-0.178	0.153	
0.530	0.046	0.156	
0.535	0.619	0.153	
0.540	-0.070	0.179	
0.545	-0.139	0.175	
0.550	0.608	0.152	
0.555	0.315	0.177	
0.560	-0.168	0.206	
0.565	0.471	0.203	
0.570	0.700	0.232	
0.575	-0.044	0.288	
0.580	0.341	0.306	
0.585	0.851	0.327	
0.590	0.096	0.376	
0.595	-0.006	0.378	
0.600	0.747	0.348	
0.605	0.419	0.357	
0.610	-0.159	0.361	
0.615	0.419	0.321	
0.620	0.562	0.299	
0.625	-0.166	0.297	
0.630	0.038	0.253	
0.635	0.594	0.208	
0.640	-0.102	0.200	
0.645	-0.207	0.167	
0.650	0.408	0.115	
0.655	0.067	0.100	
0.660	-0.296	0.085	
0.665	0.226	0.048	
0.670	0.344	0.044	
0.675	-0.264	0.064	
0.680	-0.084	0.050	
0.685	0.460	0.035	
0.690	-0.157	0.052	
0.695	-0.273	0.046	
0.700	0.338	0.017	
0.705	0.081	0.022	
0.710	-0.320	0.029	
0.715	0.114	0.006	
0.720	0.308	0.004	
0.725	-0.329	0.021	
0.730	-0.157	0.002	
0.735	0.328	-0.023	
0.740	-0.236	-0.018	
0.745	-0.349	-0.036	
0.750	0.116	-0.075	
0.755	-0.139	-0.093	
0.760	-0.444	-0.112	
0.765	-0.056	-0.151	
0.770	0.111	-0.163	
0.775	-0.412	-0.150	
0.780	-0.227	-0.159	
0.785	0.203	-0.165	
0.790	-0.279	-0.142	
0.795	-0.374	-0.138	
0.800	0.084	-0.154	
0.805	-0.136	-0.149	
0.810	-0.393	-0.146	
0.815	0.101	-0.156	
0.820	0.354	-0.124	
0.825	-0.339	-0.064	
0.830	-0.331	-0.053	
0.835	-0.120	-0.089	
0.840	-0.512	-0.141	
0.845	-0.614	-0.221	
0.850	-0.189	-0.309	
0.855	-0.305	-0.355	
0.860	-0.543	-0.374	
0.865	-0.102	-0.383	
0.870	0.120	-0.346	
0.875	-0.360	-0.274	
0.880	-0.172	-0.224	
0.885	0.357	-0.174	
0.890	-0.197	-0.101	
0.895	-0.293	-0.062	
0.900	0.326	-0.052	
0.905	0.076	-0.018	
0.910	-0.355	0.008	
0.915	0.149	-0.003	
0.920	0.364	0.006	
0.925	-0.285	0.037	
0.930	-0.085	0.032	
0.935	0.530	0.027	
0.940	-0.096	0.060	
0.945	-0.210	0.071	
0.950	0.526	0.064	
0.955	0.285	0.101	
0.960	-0.218	0.140	
0.965	0.402	0.146	
0.970	0.666	0.179	
0.975	-0.117	0.237	
0.980	0.049	0.244	
0.985	0.658	0.232	
0.990	0.015	0.247	
0.995	-0.172	0.232	
1.000	0.537	0.192	
1.005	0.212	0.188	
1.010	-0.250	0.184	
1.015	0.264	0.147	
1.020	0.437	0.135	
1.025	-0.235	0.145	
1.030	-0.104	0.118	
1.035	0.369	0.079	
1.040	-0.215	0.065	
1.045	-0.308	0.029	
1.050	0.315	-0.018	
1.055	-0.017	-0.024	
1.060	-0.375	-0.026	
1.065	0.064	-0.055	
1.070	0.270	-0.058	
1.075	-0.308	-0.035	
1.080	-0.136	-0.040	
1.085	0.395	-0.043	
1.090	-0.204	-0.016	
1.095	-0.291	-0.014	
1.100	0.320	-0.032	
1.105	-0.002	-0.019	
1.110	-0.370	-0.011	
1.115	0.052	-0.037	
1.120	0.236	-0.045	
1.125	-0.349	-0.032	
1.130	-0.203	-0.051	
1.135	0.271	-0.073	
1.140	-0.259	-0.066	
1.145	-0.389	-0.080	
1.150	0.096	-0.116	
1.155	-0.107	-0.126	
1.160	-0.439	-0.133	
1.165	-0.085	-0.162	
1.170	0.073	-0.171	
1.175	-0.418	-0.160	
1.180	-0.267	-0.173	
1.185	0.251	-0.179	
1.190	-0.268	-0.151	
1.195	-0.331	-0.138	
1.200	0.314	-0.134	
1.205	0.047	-0.092	
1.210	-0.401	-0.054	
1.215	-0.169	-0.068	
1.220	-0.165	-0.104	
1.225	-0.601	-0.153	
1.230	-0.464	-0.234	
1.235	-0.098	-0.305	
1.240	-0.401	-0.333	
1.245	-0.485	-0.349	
1.250	0.003	-0.355	
1.255	-0.137	-0.322	
1.260	-0.421	-0.278	
1.265	0.053	-0.247	
1.270	0.320	-0.187	
1.275	-0.279	-0.103	
1.280	-0.120	-0.060	
1.285	0.508	-0.028	
1.290	-0.133	0.028	
1.295	-0.264	0.049	
1.300	0.431	0.040	
1.305	0.213	0.066	
1.310	-0.287	0.093	
1.315	0.264	0.084	
1.320	0.543	0.101	
1.325	-0.197	0.143	
1.330	-0.008	0.144	
1.335	0.674	0.140	
1.340	0.043	0.175	
1.345	-0.142	0.189	
1.350	0.611	0.178	
1.355	0.405	0.208	
1.360	-0.142	0.244	
1.365	0.492	0.245	
1.370	0.758	0.274	
1.375	-0.079	0.326	
1.380	0.099	0.324	
1.385	0.751	0.304	
1.390	0.062	0.314	
1.395	-0.192	0.293	
1.400	0.505	0.237	
1.405	0.309	0.218	
1.410	-0.262	0.208	
1.415	0.200	0.164	
1.420	0.419	0.138	
1.425	-0.249	0.136	
1.430	-0.116	0.101	
1.435	0.463	0.064	
1.440	-0.124	0.066	
1.445	-0.285	0.052	
1.450	0.282	0.016	
1.455	0.085	0.012	
1.460	-0.305	0.015	
1.465	0.131	-0.005	
1.470	0.399	0.003	
1.475	-0.256	0.037	
1.480	-0.111	0.037	
1.485	0.454	0.029	
1.490	-0.142	0.050	
1.495	-0.288	0.045	
1.500	0.343	0.018	
1.505	0.116	0.024	
1.510	-0.342	0.034	
1.515	0.032	0.008	
1.520	0.258	-0.008	
1.525	-0.342	-0.004	
1.530	-0.239	-0.032	
1.535	0.279	-0.065	
1.540	-0.247	-0.066	
1.545	-0.378	-0.082	
1.550	0.181	-0.112	
1.555	-0.041	-0.109	
1.560	-0.392	-0.101	
1.565	0.023	-0.115	
1.570	0.293	-0.104	
1.575	-0.316	-0.065	
1.580	-0.154	-0.057	
1.585	0.503	-0.048	
1.590	-0.095	0.000	
1.595	-0.337	0.023	
1.600	-0.011	-0.006	
1.605	-0.236	-0.047	
1.610	-0.604	-0.108	
1.615	-0.296	-0.199	
1.620	-0.095	-0.266	
1.625	-0.442	-0.293	
1.630	-0.306	-0.311	
1.635	0.277	-0.299	
1.640	-0.169	-0.234	
1.645	-0.317	-0.176	
1.650	0.352	-0.136	
1.655	0.183	-0.065	
1.660	-0.284	0.002	
1.665	0.101	0.021	
1.670	0.488	0.046	
1.675	-0.185	0.090	
1.680	-0.066	0.098	
1.685	0.547	0.094	
1.690	-0.047	0.121	
1.695	-0.210	0.122	
1.700	0.520	0.103	
1.705	0.317	0.127	
1.710	-0.226	0.159	
1.715	0.323	0.153	
1.720	0.648	0.172	
1.725	-0.078	0.220	
1.730	0.108	0.231	
1.735	0.756	0.235	
1.740	0.136	0.275	
1.745	-0.084	0.287	
1.750	0.716	0.272	
1.755	0.445	0.297	
1.760	-0.156	0.321	
1.765	0.415	0.299	
1.770	0.715	0.297	
1.775	-0.102	0.322	
1.780	0.035	0.300	
1.785	0.613	0.260	
1.790	-0.021	0.250	
1.795	-0.242	0.214	
1.800	0.412	0.152	
1.805	0.160	0.128	
1.810	-0.337	0.111	
1.815	0.058	0.061	
1.820	0.372	0.032	
1.825	-0.267	0.036	
1.830	-0.174	0.017	
1.835	0.413	-0.006	
1.840	-0.142	0.008	
1.845	-0.313	0.005	
1.850	0.291	-0.020	
1.855	0.130	-0.010	
1.860	-0.322	0.008	
1.865	0.094	-0.005	
1.870	0.390	0.002	
1.875	-0.267	0.033	
1.880	-0.188	0.027	
1.885	0.407	0.008	
1.890	-0.127	0.020	
1.895	-0.357	0.013	
1.900	0.187	-0.023	
1.905	0.008	-0.035	
1.910	-0.395	-0.044	
1.915	-0.067	-0.079	
1.920	0.229	-0.096	
1.925	-0.339	-0.084	
1.930	-0.247	-0.095	
1.935	0.233	-0.110	
1.940	-0.220	-0.097	
1.945	-0.398	-0.101	
1.950	0.117	-0.126	
1.955	0.000	-0.122	
1.960	-0.406	-0.111	
1.965	-0.044	-0.125	
1.970	0.355	-0.115	
1.975	-0.232	-0.069	
1.980	-0.069	-0.042	
1.985	0.472	-0.016	
1.990	-0.238	0.029	
1.995	-0.506	0.023	
2.000	-0.156	-0.050	
2.005	-0.247	-0.125	
2.010	-0.564	-0.195	
2.015	-0.233	-0.268	
2.020	0.091	-0.298	
2.025	-0.323	-0.274	
2.030	-0.230	-0.249	
2.035	0.413	-0.207	
2.040	-0.064	-0.124	
2.045	-0.233	-0.058	
2.050	0.393	-0.021	
2.055	0.288	0.040	
2.060	-0.230	0.096	
2.065	0.245	0.110	
2.070	0.630	0.137	
2.075	-0.113	0.190	
2.080	0.003	0.199	
2.085	0.672	0.193	
2.090	0.128	0.223	
2.095	-0.151	0.232	
2.100	0.628	0.215	
2.105	0.537	0.242	
2.110	-0.124	0.284	
2.115	0.431	0.285	
2.120	0.755	0.302	
2.125	0.009	0.345	
2.130	0.184	0.346	
2.135	0.922	0.343	
2.140	0.287	0.385	
2.145	-0.075	0.400	
2.150	0.727	0.374	
2.155	0.594	0.383	
2.160	-0.096	0.400	
2.165	0.445	0.374	
2.170	0.788	0.365	
2.175	-0.055	0.384	
2.180	0.047	0.356	
2.185	0.649	0.308	
2.190	0.020	0.291	
2.195	-0.249	0.249	
2.200	0.341	0.176	
2.205	0.244	0.139	
2.210	-0.267	0.121	
2.215	0.082	0.080	
2.220	0.433	0.061	
2.225	-0.242	0.072	
2.230	-0.178	0.054	
2.235	0.410	0.026	
2.240	-0.110	0.032	
2.245	-0.310	0.024	
2.250	0.250	-0.007	
2.255	0.119	-0.006	
2.260	-0.345	0.002	
2.265	-0.006	-0.021	
2.270	0.370	-0.028	
2.275	-0.299	-0.006	
2.280	-0.253	-0.016	
2.285	0.256	-0.044	
2.290	-0.182	-0.046	
2.295	-0.401	-0.061	
2.300	0.047	-0.101	
2.305	-0.061	-0.119	
2.310	-0.451	-0.130	
2.315	-0.175	-0.164	
2.320	0.099	-0.183	
2.325	-0.398	-0.176	
2.330	-0.349	-0.188	
2.335	0.123	-0.204	
2.340	-0.258	-0.191	
2.345	-0.470	-0.189	
2.350	-0.026	-0.210	
2.355	-0.041	-0.207	
2.360	-0.410	-0.192	
2.365	-0.069	-0.191	
2.370	0.349	-0.165	
2.375	-0.287	-0.106	
2.380	-0.370	-0.085	
2.385	-0.125	-0.112	
2.390	-0.465	-0.155	
2.395	-0.669	-0.227	
2.400	-0.274	-0.316	
2.405	-0.267	-0.370	
2.410	-0.564	-0.392	
2.415	-0.253	-0.406	
2.420	0.113	-0.383	
2.425	-0.366	-0.318	
2.430	-0.303	-0.271	
2.435	0.256	-0.230	
2.440	-0.148	-0.165	
2.445	-0.375	-0.122	
2.450	0.168	-0.112	
2.455	0.148	-0.081	
2.460	-0.351	-0.046	
2.465	-0.012	-0.046	
2.470	0.430	-0.035	
2.475	-0.232	0.005	
2.480	-0.185	0.014	
2.485	0.441	0.008	
2.490	-0.047	0.034	
2.495	-0.317	0.042	
2.500	0.251	0.018	
2.505	0.287	0.025	
2.510	-0.242	0.050	
2.515	0.180	0.053	
2.520	0.598	0.077	
2.525	-0.140	0.132	
2.530	-0.087	0.145	
2.535	0.604	0.138	
2.540	0.067	0.164	
2.545	-0.235	0.170	
2.550	0.375	0.140	
2.555	0.268	0.136	
2.560	-0.279	0.138	
2.565	0.064	0.103	
2.570	0.348	0.076	
2.575	-0.288	0.070	
2.580	-0.262	0.032	
2.585	0.290	-0.017	
2.590	-0.162	-0.031	
2.595	-0.415	-0.053	
2.600	0.070	-0.096	
2.605	0.021	-0.111	
2.610	-0.412	-0.112	
2.615	-0.162	-0.136	
2.620	0.212	-0.147	
2.625	-0.337	-0.129	
2.630	-0.310	-0.132	
2.635	0.206	-0.143	
2.640	-0.201	-0.127	
2.645	-0.419	-0.124	
2.650	0.084	-0.144	
2.655	0.035	-0.137	
2.660	-0.401	-0.120	
2.665	-0.151	-0.132	
2.670	0.186	-0.137	
2.675	-0.339	-0.120	
2.680	-0.317	-0.126	
2.685	0.163	-0.144	
2.690	-0.241	-0.136	
2.695	-0.442	-0.143	
2.700	-0.014	-0.172	
2.705	-0.063	-0.179	
2.710	-0.479	-0.178	
2.715	-0.235	-0.203	
2.720	0.096	-0.217	
2.725	-0.370	-0.203	
2.730	-0.357	-0.205	
2.735	0.117	-0.212	
2.740	-0.224	-0.193	
2.745	-0.415	-0.182	
2.750	0.149	-0.185	
2.755	0.166	-0.150	
2.760	-0.323	-0.098	
2.765	-0.020	-0.077	
2.770	0.183	-0.061	
2.775	-0.468	-0.048	
2.780	-0.531	-0.091	
2.785	-0.182	-0.175	
2.790	-0.413	-0.244	
2.795	-0.584	-0.306	
2.800	-0.125	-0.359	
2.805	-0.056	-0.360	
2.810	-0.422	-0.324	
2.815	-0.104	-0.293	
2.820	0.373	-0.236	
2.825	-0.221	-0.145	
2.830	-0.177	-0.084	
2.835	0.486	-0.043	
2.840	0.030	0.023	
2.845	-0.246	0.065	
2.850	0.398	0.071	
2.855	0.376	0.104	
2.860	-0.238	0.143	
2.865	0.123	0.137	
2.870	0.556	0.134	
2.875	-0.133	0.160	
2.880	-0.082	0.152	
2.885	0.692	0.138	
2.890	0.221	0.177	
2.895	-0.149	0.208	
2.900	0.623	0.210	
2.905	0.636	0.253	
2.910	-0.085	0.310	
2.915	0.404	0.321	
2.920	0.880	0.341	
2.925	0.094	0.392	
2.930	0.067	0.398	
2.935	0.823	0.375	
2.940	0.352	0.390	
2.945	-0.124	0.390	
2.950	0.500	0.346	
2.955	0.466	0.323	
2.960	-0.198	0.308	
2.965	0.148	0.255	
2.970	0.558	0.211	
2.975	-0.159	0.202	
2.980	-0.146	0.165	
2.985	0.521	0.119	
2.990	-0.029	0.115	
2.995	-0.305	0.099	
3.000	0.274	0.056	
3.005	0.288	0.049	
3.010	-0.273	0.063	
3.015	0.055	0.049	
3.020	0.477	0.048	
3.025	-0.186	0.076	
3.030	-0.206	0.071	
3.035	0.386	0.046	
3.040	-0.047	0.049	
3.045	-0.300	0.041	
3.050	0.204	0.009	
3.055	0.209	0.006	
3.060	-0.313	0.018	
3.065	-0.064	-0.002	
3.070	0.348	-0.015	
3.075	-0.258	-0.002	
3.080	-0.284	-0.016	
3.085	0.265	-0.046	
3.090	-0.137	-0.047	
3.095	-0.381	-0.057	
3.100	0.090	-0.089	
3.105	0.107	-0.092	
3.110	-0.390	-0.081	
3.115	-0.162	-0.099	
3.120	0.279	-0.110	
3.125	-0.308	-0.091	
3.130	-0.296	-0.094	
3.135	0.337	-0.104	
3.140	-0.078	-0.076	
3.145	-0.313	-0.054	
3.150	0.329	-0.051	
3.155	0.366	-0.007	
3.160	-0.363	0.048	
3.165	-0.267	0.037	
3.170	-0.084	-0.020	
3.175	-0.515	-0.088	
3.180	-0.517	-0.181	
3.185	-0.082	-0.268	
3.190	-0.268	-0.306	
3.195	-0.430	-0.316	
3.200	0.122	-0.309	
3.205	0.239	-0.246	
3.210	-0.284	-0.155	
3.215	0.038	-0.095	
3.220	0.581	-0.031	
3.225	-0.145	0.055	
3.230	-0.175	0.092	
3.235	0.524	0.095	
3.240	0.078	0.123	
3.245	-0.262	0.133	
3.250	0.375	0.110	
3.255	0.447	0.122	
3.260	-0.206	0.154	
3.265	0.154	0.150	
3.270	0.662	0.156	
3.275	-0.079	0.194	
3.280	-0.070	0.197	
3.285	0.732	0.186	
3.290	0.338	0.226	
3.295	-0.143	0.262	
3.300	0.582	0.261	
3.305	0.660	0.290	
3.310	-0.067	0.335	
3.315	0.355	0.336	
3.320	0.840	0.343	
3.325	0.058	0.380	
3.330	-0.015	0.371	
3.335	0.732	0.333	
3.340	0.265	0.332	
3.345	-0.197	0.320	
3.350	0.434	0.269	
3.355	0.482	0.247	
3.360	-0.221	0.245	
3.365	0.056	0.203	
3.370	0.535	0.165	
3.375	-0.157	0.160	
3.380	-0.178	0.131	
3.385	0.386	0.086	
3.390	-0.031	0.074	
3.395	-0.313	0.055	
3.400	0.235	0.016	
3.405	0.317	0.016	
3.410	-0.285	0.040	
3.415	-0.017	0.032	
3.420	0.408	0.026	
3.425	-0.206	0.046	
3.430	-0.238	0.036	
3.435	0.393	0.011	
3.440	-0.012	0.022	
3.445	-0.328	0.025	
3.450	0.184	-0.001	
3.455	0.221	-0.001	
3.460	-0.335	0.013	
3.465	-0.105	-0.009	
3.470	0.346	-0.027	
3.475	-0.255	-0.015	
3.480	-0.311	-0.029	
3.485	0.207	-0.061	
3.490	-0.145	-0.068	
3.495	-0.459	-0.083	
3.500	-0.040	-0.126	
3.505	0.044	-0.147	
3.510	-0.416	-0.147	
3.515	-0.210	-0.166	
3.520	0.227	-0.173	
3.525	-0.285	-0.146	
3.530	-0.302	-0.136	
3.535	0.296	-0.133	
3.540	-0.037	-0.096	
3.545	-0.303	-0.063	
3.550	0.312	-0.051	
3.555	0.189	-0.012	
3.560	-0.468	0.020	
3.565	-0.331	-0.018	
3.570	-0.145	-0.092	
3.575	-0.521	-0.164	
3.580	-0.520	-0.248	
3.585	-0.021	-0.317	
3.590	-0.232	-0.329	
3.595	-0.424	-0.316	
3.600	0.143	-0.294	
3.605	0.303	-0.222	
3.610	-0.284	-0.124	
3.615	-0.018	-0.066	
3.620	0.558	-0.014	
3.625	-0.131	0.058	
3.630	-0.185	0.088	
3.635	0.540	0.089	
3.640	0.180	0.122	
3.645	-0.241	0.146	
3.650	0.341	0.133	
3.655	0.476	0.144	
3.660	-0.197	0.174	
3.665	0.122	0.166	
3.670	0.645	0.163	
3.675	-0.037	0.195	
3.680	-0.075	0.198	
3.685	0.677	0.185	
3.690	0.354	0.220	
3.695	-0.127	0.255	
3.700	0.581	0.256	
3.705	0.678	0.289	
3.710	-0.079	0.337	
3.715	0.276	0.335	
3.720	0.832	0.333	
3.725	0.026	0.361	
3.730	-0.076	0.345	
3.735	0.625	0.297	
3.740	0.213	0.282	
3.745	-0.220	0.261	
3.750	0.380	0.210	
3.755	0.412	0.190	
3.760	-0.253	0.189	
3.765	-0.020	0.148	
3.770	0.505	0.110	
3.775	-0.166	0.110	
3.780	-0.227	0.086	
3.785	0.412	0.049	
3.790	0.029	0.051	
3.795	-0.335	0.048	
3.800	0.148	0.015	
3.805	0.288	0.008	
3.810	-0.303	0.022	
3.815	-0.076	0.007	
3.820	0.425	-0.003	
3.825	-0.229	0.017	
3.830	-0.294	0.009	
3.835	0.308	-0.020	
3.840	-0.027	-0.017	
3.845	-0.346	-0.017	
3.850	0.123	-0.041	
3.855	0.247	-0.039	
3.860	-0.340	-0.018	
3.865	-0.162	-0.031	
3.870	0.241	-0.052	
3.875	-0.290	-0.051	
3.880	-0.348	-0.073	
3.885	0.172	-0.108	
3.890	-0.114	-0.110	
3.895	-0.459	-0.115	
3.900	-0.081	-0.148	
3.905	0.059	-0.162	
3.910	-0.401	-0.156	
3.915	-0.204	-0.168	
3.920	0.232	-0.170	
3.925	-0.274	-0.140	
3.930	-0.302	-0.128	
3.935	0.355	-0.123	
3.940	0.065	-0.075	
3.945	-0.322	-0.031	
3.950	-0.050	-0.032	
3.955	-0.111	-0.051	
3.960	-0.590	-0.091	
3.965	-0.447	-0.174	
3.970	-0.143	-0.258	
3.975	-0.448	-0.306	
3.980	-0.421	-0.341	
3.985	0.163	-0.347	
3.990	-0.061	-0.293	
3.995	-0.345	-0.226	
4.000	0.174	-0.179	
4.005	0.346	-0.106	
4.010	-0.264	-0.023	
4.015	-0.027	0.012	
4.020	0.543	0.038	
4.025	-0.107	0.087	
4.030	-0.183	0.102	
4.035	0.538	0.094	
4.040	0.192	0.122	
4.045	-0.235	0.145	
4.050	0.386	0.135	
4.055	0.530	0.154	
4.060	-0.169	0.194	
4.065	0.128	0.193	
4.070	0.750	0.195	
4.075	0.070	0.238	
4.080	-0.026	0.256	
4.085	0.768	0.253	
4.090	0.433	0.295	
4.095	-0.102	0.332	
4.100	0.596	0.327	
4.105	0.706	0.347	
4.110	-0.069	0.382	
4.115	0.244	0.366	
4.120	0.771	0.346	
4.125	0.004	0.355	
4.130	-0.111	0.324	
4.135	0.619	0.268	
4.140	0.258	0.255	
4.145	-0.224	0.243	
4.150	0.348	0.200	
4.155	0.451	0.184	
4.160	-0.247	0.189	
4.165	-0.063	0.151	
4.170	0.476	0.110	
4.175	-0.188	0.101	
4.180	-0.277	0.070	
4.185	0.329	0.023	
4.190	-0.003	0.013	
4.195	-0.357	0.004	
4.200	0.035	-0.033	
4.205	0.137	-0.051	
4.210	-0.345	-0.053	
4.215	-0.143	-0.076	
4.220	0.366	-0.085	
4.225	-0.217	-0.057	
4.230	-0.296	-0.050	
4.235	0.306	-0.060	
4.240	-0.017	-0.040	
4.245	-0.383	-0.028	
4.250	0.029	-0.052	
4.255	0.122	-0.063	
4.260	-0.399	-0.063	
4.265	-0.233	-0.093	
4.270	0.197	-0.122	
4.275	-0.317	-0.121	
4.280	-0.401	-0.137	
4.285	0.087	-0.167	
4.290	-0.148	-0.168	
4.295	-0.444	-0.168	
4.300	-0.082	-0.188	
4.305	0.070	-0.189	
4.310	-0.396	-0.169	
4.315	-0.217	-0.172	
4.320	0.239	-0.169	
4.325	-0.247	-0.135	
4.330	-0.296	-0.119	
4.335	0.402	-0.110	
4.340	-0.055	-0.064	
4.345	-0.497	-0.039	
4.350	-0.291	-0.081	
4.355	-0.264	-0.149	
4.360	-0.646	-0.222	
4.365	-0.459	-0.311	
4.370	-0.084	-0.373	
4.375	-0.375	-0.381	
4.380	-0.407	-0.372	
4.385	0.189	-0.345	
4.390	0.001	-0.269	
4.395	-0.314	-0.188	
4.400	0.216	-0.132	
4.405	0.415	-0.056	
4.410	-0.233	0.029	
4.415	-0.008	0.063	
4.420	0.598	0.084	
4.425	-0.064	0.131	
4.430	-0.165	0.144	
4.435	0.559	0.131	
4.440	0.270	0.157	
4.445	-0.215	0.182	
4.450	0.386	0.171	
4.455	0.562	0.185	
4.460	-0.169	0.220	
4.465	0.105	0.212	
4.470	0.739	0.205	
4.475	0.056	0.239	
4.480	-0.101	0.246	
4.485	0.657	0.228	
4.490	0.404	0.252	
4.495	-0.116	0.279	
4.500	0.561	0.275	
4.505	0.707	0.301	
4.510	-0.090	0.345	
4.515	0.200	0.337	
4.520	0.796	0.322	
4.525	0.068	0.341	
4.530	-0.140	0.324	
4.535	0.509	0.269	
4.540	0.137	0.240	
4.545	-0.314	0.202	
4.550	0.151	0.131	
4.555	0.317	0.086	
4.560	-0.305	0.070	
4.565	-0.149	0.029	
4.570	0.386	-0.007	
4.575	-0.209	-0.004	
4.580	-0.316	-0.018	
4.585	0.290	-0.047	
4.590	0.008	-0.040	
4.595	-0.366	-0.032	
4.600	0.038	-0.054	
4.605	0.242	-0.057	
4.610	-0.334	-0.039	
4.615	-0.186	-0.051	
4.620	0.294	-0.067	
4.625	-0.236	-0.055	
4.630	-0.364	-0.064	
4.635	0.102	-0.096	
4.640	-0.120	-0.107	
4.645	-0.424	-0.119	
4.650	-0.032	-0.149	
4.655	0.158	-0.151	
4.660	-0.355	-0.128	
4.665	-0.204	-0.128	
4.670	0.274	-0.127	
4.675	-0.276	-0.100	
4.680	-0.454	-0.102	
4.685	-0.005	-0.139	
4.690	-0.198	-0.162	
4.695	-0.502	-0.185	
4.700	-0.128	-0.224	
4.705	0.023	-0.235	
4.710	-0.436	-0.222	
4.715	-0.310	-0.227	
4.720	0.168	-0.229	
4.725	-0.221	-0.197	
4.730	-0.296	-0.171	
4.735	0.285	-0.151	
4.740	-0.188	-0.109	
4.745	-0.634	-0.102	
4.750	-0.334	-0.162	
4.755	-0.218	-0.232	
4.760	-0.592	-0.286	
4.765	-0.390	-0.343	
4.770	0.050	-0.368	
4.775	-0.281	-0.339	
4.780	-0.345	-0.302	
4.785	0.271	-0.260	
4.790	0.064	-0.179	
4.795	-0.319	-0.103	
4.800	0.154	-0.066	
4.805	0.422	-0.016	
4.810	-0.201	0.048	
4.815	-0.040	0.070	
4.820	0.526	0.079	
4.825	-0.076	0.112	
4.830	-0.204	0.115	
4.835	0.526	0.098	
4.840	0.267	0.122	
4.845	-0.204	0.151	
4.850	0.416	0.150	
4.855	0.677	0.182	
4.860	-0.085	0.242	
4.865	0.181	0.258	
4.870	0.825	0.270	
4.875	0.119	0.315	
4.880	-0.081	0.325	
4.885	0.762	0.303	
4.890	0.485	0.325	
4.895	-0.120	0.350	
4.900	0.491	0.332	
4.905	0.681	0.333	
4.910	-0.127	0.352	
4.915	0.096	0.320	
4.920	0.686	0.280	
4.925	-0.037	0.275	
4.930	-0.203	0.240	
4.935	0.457	0.180	
4.940	0.136	0.156	
