Vernier Format 2
reposos1.txt 10/12/2025 10:0:25
Run 1
Time	Potential	EKG	
0.460	-0.029	-0.027	
0.465	0.062	-0.039	
0.470	-0.111	-0.038	
0.475	-0.047	-0.040	
0.480	0.101	-0.039	
0.485	-0.102	-0.029	
0.490	-0.137	-0.029	
0.495	0.079	-0.038	
0.500	0.032	-0.033	
0.505	-0.104	-0.022	
0.510	0.059	-0.019	
0.515	0.070	-0.009	
0.520	-0.166	-0.001	
0.525	-0.120	-0.015	
0.530	0.072	-0.034	
0.535	-0.073	-0.040	
0.540	-0.110	-0.044	
0.545	0.101	-0.046	
0.550	-0.002	-0.035	
0.555	-0.157	-0.026	
0.560	-0.017	-0.032	
0.565	0.079	-0.034	
0.570	-0.107	-0.027	
0.575	-0.034	-0.027	
0.580	0.187	-0.021	
0.585	0.001	0.002	
0.590	-0.070	0.018	
0.595	0.174	0.024	
0.600	0.082	0.040	
0.605	-0.081	0.052	
0.610	0.091	0.049	
0.615	0.148	0.050	
0.620	-0.089	0.055	
0.625	-0.041	0.044	
0.630	0.113	0.028	
0.635	-0.067	0.020	
0.640	-0.137	0.005	
0.645	0.017	-0.018	
0.650	-0.034	-0.032	
0.655	-0.175	-0.044	
0.660	-0.084	-0.063	
0.665	-0.005	-0.077	
0.670	-0.165	-0.081	
0.675	-0.120	-0.090	
0.680	0.061	-0.093	
0.685	-0.110	-0.083	
0.690	-0.148	-0.076	
0.695	0.027	-0.077	
0.700	-0.052	-0.069	
0.705	-0.166	-0.064	
0.710	0.076	-0.064	
0.715	0.326	-0.038	
0.720	0.168	0.024	
0.725	0.264	0.092	
0.730	0.514	0.164	
0.735	0.337	0.245	
0.740	0.209	0.304	
0.745	0.378	0.329	
0.750	0.200	0.334	
0.755	-0.053	0.309	
0.760	0.073	0.247	
0.765	0.097	0.179	
0.770	-0.137	0.119	
0.775	-0.105	0.055	
0.780	0.040	-0.001	
0.785	-0.130	-0.036	
0.790	-0.186	-0.065	
0.795	-0.009	-0.091	
0.800	-0.050	-0.099	
0.805	-0.169	-0.097	
0.810	-0.066	-0.099	
0.815	-0.041	-0.098	
0.820	-0.213	-0.096	
0.825	-0.162	-0.106	
0.830	0.000	-0.116	
0.835	-0.136	-0.114	
0.840	-0.165	-0.112	
0.845	0.049	-0.109	
0.850	-0.011	-0.091	
0.855	-0.156	-0.072	
0.860	-0.003	-0.064	
0.865	0.117	-0.050	
0.870	-0.124	-0.029	
0.875	-0.114	-0.025	
0.880	0.068	-0.031	
0.885	-0.105	-0.032	
0.890	-0.151	-0.040	
0.895	0.062	-0.053	
0.900	0.065	-0.047	
0.905	-0.116	-0.032	
0.910	-0.009	-0.027	
0.915	0.076	-0.022	
0.920	-0.084	-0.013	
0.925	0.009	-0.010	
0.930	0.183	-0.001	
0.935	-0.034	0.019	
0.940	-0.073	0.028	
0.945	0.230	0.029	
0.950	0.145	0.049	
0.955	-0.102	0.069	
0.960	0.015	0.064	
0.965	0.073	0.050	
0.970	-0.110	0.036	
0.975	-0.053	0.013	
0.980	0.140	-0.004	
0.985	-0.055	-0.004	
0.990	-0.116	-0.007	
0.995	0.052	-0.018	
1.000	-0.108	-0.026	
1.005	-0.252	-0.044	
1.010	-0.162	-0.080	
1.015	-0.108	-0.115	
1.020	-0.270	-0.141	
1.025	-0.233	-0.168	
1.030	-0.090	-0.189	
1.035	-0.192	-0.192	
1.040	-0.250	-0.191	
1.045	-0.098	-0.192	
1.050	-0.104	-0.183	
1.055	-0.217	-0.168	
1.060	-0.133	-0.161	
1.065	-0.066	-0.153	
1.070	-0.215	-0.143	
1.075	-0.210	-0.144	
1.080	-0.098	-0.152	
1.085	-0.201	-0.156	
1.090	-0.223	-0.162	
1.095	-0.032	-0.167	
1.100	-0.055	-0.154	
1.105	-0.186	-0.134	
1.110	-0.055	-0.122	
1.115	0.029	-0.106	
1.120	-0.156	-0.086	
1.125	-0.114	-0.078	
1.130	0.085	-0.074	
1.135	-0.078	-0.059	
1.140	-0.162	-0.052	
1.145	0.029	-0.056	
1.150	-0.008	-0.052	
1.155	-0.134	-0.047	
1.160	0.026	-0.047	
1.165	0.119	-0.037	
1.170	-0.099	-0.017	
1.175	-0.047	-0.010	
1.180	0.151	-0.007	
1.185	-0.050	0.005	
1.190	-0.120	0.007	
1.195	0.097	-0.002	
1.200	0.047	-0.001	
1.205	-0.111	0.004	
1.210	0.030	-0.001	
1.215	0.116	-0.001	
1.220	-0.090	0.008	
1.225	-0.053	0.005	
1.230	0.139	0.000	
1.235	-0.055	0.005	
1.240	-0.136	0.002	
1.245	0.078	-0.011	
1.250	0.033	-0.013	
1.255	-0.133	-0.011	
1.260	0.026	-0.018	
1.265	0.157	-0.014	
1.270	-0.105	0.001	
1.275	-0.066	0.003	
1.280	0.143	-0.001	
1.285	-0.027	0.006	
1.290	-0.099	0.008	
1.295	0.101	0.002	
1.300	0.015	0.004	
1.305	-0.162	0.003	
1.310	-0.056	-0.015	
1.315	0.026	-0.033	
1.320	-0.148	-0.042	
1.325	-0.089	-0.056	
1.330	0.149	-0.060	
1.335	-0.055	-0.044	
1.340	-0.130	-0.032	
1.345	0.084	-0.031	
1.350	0.037	-0.021	
1.355	-0.149	-0.012	
1.360	-0.026	-0.019	
1.365	0.114	-0.023	
1.370	-0.110	-0.016	
1.375	-0.084	-0.019	
1.380	0.090	-0.025	
1.385	-0.087	-0.023	
1.390	-0.156	-0.029	
1.395	0.035	-0.043	
1.400	-0.038	-0.048	
1.405	-0.175	-0.052	
1.410	-0.024	-0.063	
1.415	0.082	-0.063	
1.420	-0.172	-0.053	
1.425	-0.122	-0.056	
1.430	0.070	-0.063	
1.435	-0.079	-0.058	
1.440	-0.127	-0.055	
1.445	0.040	-0.056	
1.450	-0.026	-0.050	
1.455	-0.175	-0.047	
1.460	-0.038	-0.055	
1.465	0.097	-0.057	
1.470	-0.070	-0.043	
1.475	0.003	-0.030	
1.480	0.161	-0.014	
1.485	-0.072	0.009	
1.490	-0.124	0.013	
1.495	0.078	0.002	
1.500	0.026	-0.001	
1.505	-0.125	-0.003	
1.510	0.064	-0.010	
1.515	0.174	-0.004	
1.520	-0.101	0.014	
1.525	-0.026	0.018	
1.530	0.227	0.020	
1.535	0.008	0.037	
1.540	-0.085	0.046	
1.545	0.166	0.042	
1.550	0.107	0.049	
1.555	-0.116	0.055	
1.560	-0.027	0.041	
1.565	0.061	0.021	
1.570	-0.120	0.007	
1.575	-0.090	-0.014	
1.580	0.119	-0.030	
1.585	-0.056	-0.028	
1.590	-0.139	-0.028	
1.595	0.040	-0.037	
1.600	-0.011	-0.037	
1.605	-0.162	-0.037	
1.610	-0.055	-0.048	
1.615	0.015	-0.057	
1.620	-0.174	-0.060	
1.625	-0.107	-0.070	
1.630	0.194	-0.071	
1.635	0.113	-0.041	
1.640	0.126	0.007	
1.645	0.512	0.070	
1.650	0.537	0.166	
1.655	0.291	0.269	
1.660	0.399	0.340	
1.665	0.404	0.381	
1.670	0.011	0.387	
1.675	-0.018	0.337	
1.680	0.194	0.259	
1.685	0.011	0.189	
1.690	-0.136	0.124	
1.695	-0.011	0.057	
1.700	-0.049	0.003	
1.705	-0.188	-0.037	
1.710	-0.101	-0.074	
1.715	-0.052	-0.099	
1.720	-0.218	-0.113	
1.725	-0.186	-0.130	
1.730	-0.026	-0.142	
1.735	-0.142	-0.140	
1.740	-0.191	-0.136	
1.745	-0.021	-0.134	
1.750	-0.055	-0.122	
1.755	-0.191	-0.108	
1.760	-0.021	-0.102	
1.765	0.130	-0.086	
1.770	-0.116	-0.056	
1.775	-0.084	-0.040	
1.780	0.050	-0.035	
1.785	-0.140	-0.032	
1.790	-0.215	-0.045	
1.795	-0.047	-0.072	
1.800	-0.073	-0.089	
1.805	-0.180	-0.099	
1.810	-0.061	-0.108	
1.815	0.021	-0.105	
1.820	-0.143	-0.092	
1.825	-0.087	-0.085	
1.830	0.157	-0.073	
1.835	0.008	-0.043	
1.840	-0.066	-0.015	
1.845	0.137	0.002	
1.850	0.107	0.024	
1.855	-0.072	0.044	
1.860	0.014	0.044	
1.865	0.116	0.040	
1.870	-0.069	0.038	
1.875	-0.002	0.029	
1.880	0.212	0.026	
1.885	0.021	0.040	
1.890	-0.079	0.048	
1.895	0.107	0.041	
1.900	0.021	0.038	
1.905	-0.146	0.029	
1.910	-0.035	0.005	
1.915	0.041	-0.015	
1.920	-0.159	-0.028	
1.925	-0.136	-0.048	
1.930	0.015	-0.068	
1.935	-0.133	-0.076	
1.940	-0.226	-0.088	
1.945	-0.090	-0.109	
1.950	-0.120	-0.123	
1.955	-0.270	-0.135	
1.960	-0.174	-0.155	
1.965	-0.087	-0.168	
1.970	-0.227	-0.170	
1.975	-0.186	-0.174	
1.980	-0.027	-0.172	
1.985	-0.142	-0.157	
1.990	-0.203	-0.145	
1.995	-0.073	-0.140	
2.000	-0.119	-0.134	
2.005	-0.238	-0.131	
2.010	-0.119	-0.139	
2.015	-0.021	-0.140	
2.020	-0.169	-0.130	
2.025	-0.156	-0.125	
2.030	0.001	-0.121	
2.035	-0.104	-0.109	
2.040	-0.165	-0.100	
2.045	-0.008	-0.097	
2.050	-0.053	-0.089	
2.055	-0.215	-0.084	
2.060	-0.120	-0.093	
2.065	-0.011	-0.103	
2.070	-0.165	-0.102	
2.075	-0.142	-0.105	
2.080	0.033	-0.107	
2.085	-0.095	-0.095	
2.090	-0.165	-0.087	
2.095	0.041	-0.085	
2.100	-0.008	-0.072	
2.105	-0.142	-0.058	
2.110	0.014	-0.053	
2.115	0.072	-0.043	
2.120	-0.140	-0.029	
2.125	-0.096	-0.031	
2.130	0.062	-0.039	
2.135	-0.092	-0.038	
2.140	-0.133	-0.043	
2.145	0.055	-0.051	
2.150	0.017	-0.046	
2.155	-0.151	-0.038	
2.160	-0.093	-0.044	
2.165	0.009	-0.054	
2.170	-0.163	-0.060	
2.175	-0.143	-0.073	
2.180	0.052	-0.085	
2.185	-0.072	-0.080	
2.190	-0.134	-0.073	
2.195	0.033	-0.070	
2.200	0.081	-0.055	
2.205	-0.143	-0.036	
2.210	-0.044	-0.031	
2.215	0.087	-0.029	
2.220	-0.133	-0.023	
2.225	-0.127	-0.030	
2.230	0.052	-0.043	
2.235	-0.095	-0.047	
2.240	-0.169	-0.055	
2.245	0.044	-0.066	
2.250	0.122	-0.058	
2.255	-0.133	-0.036	
2.260	-0.032	-0.026	
2.265	0.081	-0.022	
2.270	-0.089	-0.014	
2.275	-0.079	-0.016	
2.280	0.062	-0.022	
2.285	-0.089	-0.023	
2.290	-0.127	-0.031	
2.295	0.096	-0.040	
2.300	-0.032	-0.036	
2.305	-0.175	-0.033	
2.310	-0.061	-0.047	
2.315	0.038	-0.057	
2.320	-0.169	-0.058	
2.325	-0.120	-0.068	
2.330	0.088	-0.075	
2.335	-0.043	-0.064	
2.340	-0.114	-0.052	
2.345	0.079	-0.045	
2.350	-0.006	-0.032	
2.355	-0.120	-0.022	
2.360	-0.017	-0.025	
2.365	0.079	-0.026	
2.370	-0.107	-0.019	
2.375	-0.063	-0.022	
2.380	0.174	-0.022	
2.385	0.021	-0.004	
2.390	-0.076	0.012	
2.395	0.186	0.021	
2.400	0.171	0.042	
2.405	-0.075	0.066	
2.410	0.064	0.069	
2.415	0.180	0.069	
2.420	-0.040	0.074	
2.425	-0.003	0.067	
2.430	0.194	0.058	
2.435	-0.011	0.060	
2.440	-0.105	0.053	
2.445	0.134	0.036	
2.450	0.131	0.034	
2.455	-0.070	0.042	
2.460	0.094	0.042	
2.465	0.227	0.050	
2.470	-0.050	0.068	
2.475	-0.070	0.067	
2.480	0.097	0.050	
2.485	-0.090	0.034	
2.490	-0.175	0.008	
2.495	0.021	-0.026	
2.500	0.021	-0.043	
2.505	-0.169	-0.048	
2.510	-0.096	-0.061	
2.515	0.000	-0.073	
2.520	-0.166	-0.077	
2.525	-0.145	-0.087	
2.530	0.024	-0.096	
2.535	-0.108	-0.092	
2.540	-0.189	-0.091	
2.545	-0.035	-0.097	
2.550	-0.018	-0.095	
2.555	-0.122	-0.086	
2.560	0.120	-0.072	
2.565	0.383	-0.029	
2.570	0.224	0.049	
2.575	0.312	0.131	
2.580	0.523	0.210	
2.585	0.255	0.285	
2.590	0.012	0.317	
2.595	0.183	0.296	
2.600	0.122	0.254	
2.605	-0.110	0.201	
2.610	-0.026	0.132	
2.615	0.037	0.068	
2.620	-0.175	0.018	
2.625	-0.174	-0.032	
2.630	-0.021	-0.076	
2.635	-0.151	-0.101	
2.640	-0.229	-0.120	
2.645	-0.063	-0.138	
2.650	-0.047	-0.140	
2.655	-0.186	-0.131	
2.660	-0.110	-0.127	
2.665	-0.020	-0.121	
2.670	-0.186	-0.111	
2.675	-0.172	-0.112	
2.680	-0.005	-0.116	
2.685	-0.107	-0.110	
2.690	-0.169	-0.105	
2.695	0.024	-0.102	
2.700	0.020	-0.087	
2.705	-0.145	-0.067	
2.710	-0.020	-0.058	
2.715	0.102	-0.047	
2.720	-0.108	-0.029	
2.725	-0.104	-0.025	
2.730	0.120	-0.028	
2.735	-0.003	-0.018	
2.740	-0.125	-0.010	
2.745	0.041	-0.014	
2.750	0.064	-0.013	
2.755	-0.117	-0.007	
2.760	0.023	-0.010	
2.765	0.186	-0.004	
2.770	-0.024	0.016	
2.775	-0.008	0.030	
2.780	0.248	0.040	
2.785	0.085	0.064	
2.790	-0.041	0.082	
2.795	0.200	0.085	
2.800	0.189	0.096	
2.805	-0.040	0.108	
2.810	0.111	0.105	
2.815	0.251	0.104	
2.820	-0.017	0.112	
2.825	-0.032	0.103	
2.830	0.178	0.085	
2.835	-0.032	0.074	
2.840	-0.174	0.052	
2.845	-0.055	0.011	
2.850	-0.082	-0.028	
2.855	-0.235	-0.063	
2.860	-0.157	-0.101	
2.865	-0.067	-0.130	
2.870	-0.207	-0.143	
2.875	-0.195	-0.154	
2.880	-0.046	-0.161	
2.885	-0.162	-0.155	
2.890	-0.246	-0.152	
2.895	-0.111	-0.158	
2.900	-0.117	-0.159	
2.905	-0.250	-0.157	
2.910	-0.160	-0.163	
2.915	-0.060	-0.165	
2.920	-0.191	-0.157	
2.925	-0.188	-0.153	
2.930	-0.018	-0.150	
2.935	-0.139	-0.138	
2.940	-0.220	-0.130	
2.945	-0.066	-0.132	
2.950	-0.069	-0.128	
2.955	-0.210	-0.121	
2.960	-0.110	-0.123	
2.965	0.024	-0.120	
2.970	-0.145	-0.106	
2.975	-0.151	-0.099	
2.980	0.000	-0.098	
2.985	-0.117	-0.091	
2.990	-0.186	-0.091	
2.995	-0.020	-0.097	
3.000	-0.035	-0.095	
3.005	-0.174	-0.088	
3.010	-0.066	-0.089	
3.015	0.055	-0.085	
3.020	-0.128	-0.071	
3.025	-0.128	-0.066	
3.030	0.047	-0.067	
3.035	-0.082	-0.061	
3.040	-0.171	-0.060	
3.045	-0.006	-0.068	
3.050	-0.009	-0.068	
3.055	-0.178	-0.065	
3.060	-0.078	-0.072	
3.065	0.065	-0.075	
3.070	-0.128	-0.066	
3.075	-0.122	-0.063	
3.080	0.084	-0.064	
3.085	-0.049	-0.053	
3.090	-0.128	-0.044	
3.095	0.067	-0.042	
3.100	0.052	-0.031	
3.105	-0.149	-0.019	
3.110	-0.049	-0.023	
3.115	0.093	-0.028	
3.120	-0.125	-0.025	
3.125	-0.139	-0.032	
3.130	0.047	-0.046	
3.135	-0.084	-0.051	
3.140	-0.162	-0.056	
3.145	-0.002	-0.068	
3.150	-0.014	-0.069	
3.155	-0.162	-0.066	
3.160	-0.043	-0.070	
3.165	0.108	-0.065	
3.170	-0.108	-0.048	
3.175	-0.114	-0.041	
3.180	0.093	-0.041	
3.185	-0.038	-0.032	
3.190	-0.159	-0.028	
3.195	0.023	-0.037	
3.200	0.011	-0.039	
3.205	-0.160	-0.038	
3.210	-0.055	-0.047	
3.215	0.094	-0.051	
3.220	-0.089	-0.042	
3.225	-0.076	-0.037	
3.230	0.145	-0.032	
3.235	-0.005	-0.014	
3.240	-0.104	-0.001	
3.245	0.136	0.002	
3.250	0.125	0.016	
3.255	-0.093	0.034	
3.260	0.015	0.034	
3.265	0.161	0.033	
3.270	-0.058	0.039	
3.275	-0.052	0.034	
3.280	0.177	0.026	
3.285	0.008	0.032	
3.290	-0.124	0.032	
3.295	0.056	0.018	
3.300	0.037	0.008	
3.305	-0.151	0.001	
3.310	-0.066	-0.018	
3.315	0.058	-0.034	
3.320	-0.125	-0.039	
3.325	-0.124	-0.049	
3.330	0.065	-0.059	
3.335	-0.069	-0.056	
3.340	-0.174	-0.055	
3.345	-0.026	-0.065	
3.350	-0.023	-0.070	
3.355	-0.185	-0.071	
3.360	-0.090	-0.080	
3.365	0.035	-0.086	
3.370	-0.125	-0.079	
3.375	-0.072	-0.074	
3.380	0.274	-0.058	
3.385	0.230	-0.007	
3.390	0.184	0.062	
3.395	0.482	0.134	
3.400	0.483	0.220	
3.405	0.154	0.296	
3.410	0.168	0.323	
3.415	0.198	0.308	
3.420	-0.061	0.267	
3.425	-0.072	0.198	
3.430	0.128	0.124	
3.435	-0.058	0.070	
3.440	-0.182	0.023	
3.445	-0.058	-0.026	
3.450	-0.056	-0.062	
3.455	-0.200	-0.085	
3.460	-0.107	-0.107	
3.465	0.011	-0.117	
3.470	-0.160	-0.111	
3.475	-0.146	-0.109	
3.480	0.023	-0.108	
3.485	-0.113	-0.097	
3.490	-0.195	-0.092	
3.495	-0.027	-0.097	
3.500	-0.027	-0.095	
3.505	-0.178	-0.088	
3.510	-0.076	-0.090	
3.515	0.093	-0.085	
3.520	-0.093	-0.066	
3.525	-0.111	-0.054	
3.530	0.068	-0.050	
3.535	-0.060	-0.040	
3.540	-0.157	-0.037	
3.545	0.029	-0.045	
3.550	0.027	-0.044	
3.555	-0.139	-0.038	
3.560	-0.015	-0.040	
3.565	0.145	-0.035	
3.570	-0.079	-0.017	
3.575	-0.079	-0.009	
3.580	0.165	-0.007	
3.585	0.043	0.009	
3.590	-0.069	0.023	
3.595	0.172	0.030	
3.600	0.195	0.049	
3.605	-0.043	0.074	
3.610	0.085	0.081	
3.615	0.200	0.085	
3.620	-0.046	0.091	
3.625	-0.024	0.081	
3.630	0.230	0.068	
3.635	0.052	0.071	
3.640	-0.099	0.070	
3.645	0.070	0.054	
3.650	0.046	0.039	
3.655	-0.160	0.025	
3.660	-0.093	-0.003	
3.665	0.017	-0.032	
3.670	-0.166	-0.051	
3.675	-0.178	-0.073	
3.680	-0.014	-0.096	
3.685	-0.114	-0.104	
3.690	-0.218	-0.110	
3.695	-0.111	-0.123	
3.700	-0.120	-0.133	
3.705	-0.253	-0.141	
3.710	-0.171	-0.156	
3.715	-0.072	-0.165	
3.720	-0.212	-0.163	
3.725	-0.212	-0.165	
3.730	-0.041	-0.167	
3.735	-0.127	-0.156	
3.740	-0.224	-0.146	
3.745	-0.089	-0.145	
3.750	-0.069	-0.139	
3.755	-0.220	-0.131	
3.760	-0.134	-0.133	
3.765	0.011	-0.131	
3.770	-0.137	-0.118	
3.775	-0.145	-0.108	
3.780	0.017	-0.102	
3.785	-0.101	-0.091	
3.790	-0.188	-0.085	
3.795	-0.032	-0.090	
3.800	-0.020	-0.089	
3.805	-0.194	-0.084	
3.810	-0.105	-0.089	
3.815	0.050	-0.092	
3.820	-0.136	-0.083	
3.825	-0.153	-0.080	
3.830	0.043	-0.083	
3.835	-0.061	-0.074	
3.840	-0.156	-0.067	
3.845	0.032	-0.067	
3.850	0.040	-0.057	
3.855	-0.145	-0.043	
3.860	-0.060	-0.043	
3.865	0.088	-0.043	
3.870	-0.111	-0.034	
3.875	-0.124	-0.036	
3.880	0.072	-0.043	
3.885	-0.049	-0.040	
3.890	-0.146	-0.039	
3.895	0.041	-0.045	
3.900	0.049	-0.041	
3.905	-0.153	-0.032	
3.910	-0.067	-0.036	
3.915	0.119	-0.040	
3.920	-0.107	-0.031	
3.925	-0.127	-0.031	
3.930	0.075	-0.039	
3.935	-0.050	-0.037	
3.940	-0.163	-0.037	
3.945	0.011	-0.048	
3.950	0.068	-0.048	
3.955	-0.114	-0.037	
3.960	-0.046	-0.035	
3.965	0.087	-0.033	
3.970	-0.113	-0.025	
3.975	-0.145	-0.029	
3.980	0.081	-0.041	
3.985	0.003	-0.038	
3.990	-0.127	-0.032	
3.995	0.050	-0.032	
4.000	0.070	-0.024	
4.005	-0.120	-0.013	
4.010	-0.035	-0.014	
4.015	0.128	-0.015	
4.020	-0.073	-0.006	
4.025	-0.063	-0.004	
4.030	0.184	-0.003	
4.035	0.047	0.014	
4.040	-0.096	0.029	
4.045	0.088	0.028	
4.050	0.107	0.031	
4.055	-0.108	0.036	
4.060	-0.026	0.025	
4.065	0.101	0.013	
4.070	-0.120	0.007	
4.075	-0.122	-0.010	
4.080	0.094	-0.028	
4.085	-0.041	-0.031	
4.090	-0.185	-0.035	
4.095	-0.056	-0.052	
4.100	-0.018	-0.065	
4.105	-0.163	-0.071	
4.110	-0.084	-0.081	
4.115	0.058	-0.084	
4.120	-0.131	-0.074	
4.125	-0.140	-0.071	
4.130	0.041	-0.074	
4.135	-0.079	-0.068	
4.140	-0.163	-0.066	
4.145	0.079	-0.067	
4.150	0.195	-0.047	
4.155	0.050	-0.004	
4.160	0.293	0.045	
4.165	0.546	0.115	
4.170	0.320	0.207	
4.175	0.242	0.280	
4.180	0.410	0.320	
4.185	0.136	0.336	
4.190	-0.087	0.309	
4.195	0.076	0.241	
4.200	0.067	0.169	
4.205	-0.140	0.105	
4.210	-0.067	0.042	
4.215	0.072	-0.006	
4.220	-0.137	-0.032	
4.225	-0.188	-0.057	
4.230	-0.040	-0.084	
4.235	-0.117	-0.099	
4.240	-0.209	-0.111	
4.245	-0.061	-0.124	
4.250	-0.040	-0.124	
4.255	-0.180	-0.116	
4.260	-0.101	-0.114	
4.265	0.027	-0.108	
4.270	-0.149	-0.094	
4.275	-0.162	-0.090	
4.280	0.041	-0.091	
4.285	-0.050	-0.081	
4.290	-0.154	-0.071	
4.295	0.020	-0.068	
4.300	0.052	-0.058	
4.305	-0.134	-0.042	
4.310	-0.055	-0.039	
4.315	0.081	-0.038	
4.320	-0.108	-0.031	
4.325	-0.101	-0.032	
4.330	0.137	-0.035	
4.335	0.011	-0.021	
4.340	-0.114	-0.009	
4.345	0.087	-0.007	
4.350	0.136	0.004	
4.355	-0.082	0.022	
4.360	0.029	0.026	
4.365	0.232	0.033	
4.370	0.017	0.054	
4.375	-0.023	0.065	
4.380	0.209	0.067	
4.385	0.070	0.077	
4.390	-0.082	0.080	
4.395	0.133	0.069	
4.400	0.175	0.067	
4.405	-0.072	0.072	
4.410	-0.009	0.063	
4.415	0.130	0.048	
4.420	-0.096	0.040	
4.425	-0.116	0.020	
4.430	0.044	-0.007	
4.435	-0.107	-0.025	
4.440	-0.233	-0.048	
4.445	-0.114	-0.082	
4.450	-0.101	-0.110	
4.455	-0.244	-0.129	
4.460	-0.154	-0.149	
4.465	-0.024	-0.158	
4.470	-0.200	-0.152	
4.475	-0.244	-0.151	
4.480	-0.108	-0.160	
4.485	-0.175	-0.164	
4.490	-0.259	-0.169	
4.495	-0.114	-0.178	
4.500	-0.082	-0.175	
4.505	-0.224	-0.165	
4.510	-0.159	-0.161	
4.515	-0.031	-0.156	
4.520	-0.159	-0.142	
4.525	-0.175	-0.133	
4.530	-0.008	-0.128	
4.535	-0.105	-0.116	
4.540	-0.209	-0.108	
4.545	-0.076	-0.112	
4.550	-0.043	-0.112	
4.555	-0.188	-0.107	
4.560	-0.102	-0.109	
4.565	0.033	-0.107	
4.570	-0.149	-0.094	
4.575	-0.163	-0.090	
4.580	0.040	-0.092	
4.585	-0.066	-0.083	
4.590	-0.165	-0.075	
4.595	-0.006	-0.076	
4.600	0.011	-0.070	
4.605	-0.171	-0.061	
4.610	-0.067	-0.064	
4.615	0.113	-0.062	
4.620	-0.098	-0.047	
4.625	-0.131	-0.041	
4.630	0.062	-0.044	
4.635	-0.044	-0.040	
4.640	-0.156	-0.039	
4.645	0.020	-0.047	
4.650	0.053	-0.045	
4.655	-0.149	-0.037	
4.660	-0.082	-0.041	
4.665	0.079	-0.046	
4.670	-0.104	-0.042	
4.675	-0.125	-0.044	
4.680	0.097	-0.048	
4.685	-0.008	-0.039	
4.690	-0.127	-0.029	
4.695	0.011	-0.030	
4.700	0.011	-0.030	
4.705	-0.163	-0.030	
4.710	-0.075	-0.043	
4.715	0.088	-0.051	
4.720	-0.099	-0.046	
4.725	-0.125	-0.046	
4.730	0.079	-0.050	
4.735	-0.037	-0.043	
4.740	-0.157	-0.038	
4.745	0.011	-0.045	
4.750	0.053	-0.043	
4.755	-0.145	-0.036	
4.760	-0.058	-0.039	
4.765	0.123	-0.040	
4.770	-0.073	-0.028	
4.775	-0.105	-0.022	
4.780	0.081	-0.025	
4.785	-0.026	-0.020	
4.790	-0.131	-0.019	
4.795	0.033	-0.027	
4.800	0.084	-0.025	
4.805	-0.114	-0.015	
4.810	-0.056	-0.017	
